epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population_2019,is_last,is_repeated
26,2020-06-21,74,MG,Itanhandu,3133105,city,39,254.38654,0,1,0,0.0256,15331,True,False
26,2020-06-21,11,MG,Itanhomi,3133204,city,1,8.17795,0,0,0,0.0,12228,True,False
26,2020-06-21,64,MG,Itaobim,3133303,city,27,128.19295,2,0,0,0.0,21062,True,False
26,2020-06-21,2,MG,Itapagipe,3133402,city,1,6.56039,0,0,0,0.0,15243,True,False
26,2020-06-21,73,MG,Itapecerica,3133501,city,15,68.92749,0,0,0,0.0,21762,True,False
26,2020-06-21,76,MG,Itapeva,3133600,city,20,204.43627,1,2,0,0.1,9783,True,False
26,2020-06-21,54,MG,Itatiaiuçu,3133709,city,37,331.95765,0,1,0,0.027,11146,True,False
26,2020-06-21,46,MG,Itaú de Minas,3133758,city,6,37.24857,0,0,0,0.0,16108,True,False
26,2020-06-21,67,MG,Itaúna,3133808,city,37,39.69361,0,0,0,0.0,93214,True,False
26,2020-06-21,11,MG,Itaverava,3133907,city,3,55.36077,0,0,0,0.0,5419,True,False
26,2020-06-21,26,MG,Itinga,3134004,city,12,80.05337,0,1,0,0.0833,14990,True,False
26,2020-06-21,72,MG,Ituiutaba,3134202,city,39,37.2596,0,2,0,0.0513,104671,True,False
26,2020-06-21,48,MG,Itumirim,3134301,city,3,49.80907,0,0,0,0.0,6023,True,False
26,2020-06-21,15,MG,Iturama,3134400,city,20,50.93854,0,0,0,0.0,39263,True,False
26,2020-06-21,72,MG,Jaboticatubas,3134608,city,121,600.70496,1,2,0,0.0165,20143,True,False
26,2020-06-21,5,MG,Jacinto,3134707,city,3,24.3388,0,0,0,0.0,12326,True,False
26,2020-06-21,40,MG,Jacutinga,3134905,city,41,157.81978,0,1,0,0.0244,25979,True,False
26,2020-06-21,25,MG,Jaguaraçu,3135001,city,4,127.67316,0,0,0,0.0,3133,True,False
26,2020-06-21,8,MG,Jaíba,3135050,city,1,2.5701,0,0,0,0.0,38909,True,False
26,2020-06-21,17,MG,Jampruca,3135076,city,1,18.50481,0,0,0,0.0,5404,True,False
26,2020-06-21,78,MG,Janaúba,3135100,city,159,221.91827,0,3,0,0.0189,71648,True,False
26,2020-06-21,26,MG,Januária,3135209,city,12,17.71427,0,0,0,0.0,67742,True,False
26,2020-06-21,33,MG,Japaraíba,3135308,city,6,137.93103,0,0,0,0.0,4350,True,False
26,2020-06-21,12,MG,Japonvar,3135357,city,0,,0,0,0,0.0,7969,True,False
26,2020-06-21,77,MG,Jeceaba,3135407,city,4,81.43322,1,0,0,0.0,4912,True,False
26,2020-06-21,37,MG,Jequitibá,3135704,city,2,38.38035,0,0,0,0.0,5211,True,False
26,2020-06-21,48,MG,Jequitinhonha,3135803,city,10,39.38403,0,1,0,0.1,25391,True,False
26,2020-06-21,5,MG,Jesuânia,3135902,city,1,20.88991,0,1,0,1.0,4787,True,False
26,2020-06-21,33,MG,Joaíma,3136009,city,33,213.84137,0,0,0,0.0,15432,True,False
26,2020-06-21,18,MG,Joanésia,3136108,city,21,459.21714,0,0,0,0.0,4573,True,False
26,2020-06-21,74,MG,João Monlevade,3136207,city,188,235.26467,0,0,0,0.0,79910,True,False
26,2020-06-21,17,MG,João Pinheiro,3136306,city,10,21.07393,1,0,0,0.0,47452,True,False
26,2020-06-21,26,MG,Joaquim Felício,3136405,city,1,21.29925,0,0,0,0.0,4695,True,False
26,2020-06-21,17,MG,Jordânia,3136504,city,2,18.49797,0,0,0,0.0,10812,True,False
26,2020-06-21,4,MG,José Gonçalves de Minas,3136520,city,1,22.21729,0,0,0,0.0,4501,True,False
26,2020-06-21,4,MG,Josenópolis,3136579,city,1,20.54654,0,0,0,0.0,4867,True,False
26,2020-06-21,53,MG,Juatuba,3136652,city,17,63.08914,0,1,0,0.0588,26946,True,False
26,2020-06-21,100,MG,Juiz de Fora,3136702,city,1183,207.95503,9,42,1,0.0355,568873,True,False
26,2020-06-21,4,MG,Juramento,3136801,city,1,23.08936,0,0,0,0.0,4331,True,False
26,2020-06-21,40,MG,Ladainha,3137007,city,6,33.12904,0,0,0,0.0,18111,True,False
26,2020-06-21,25,MG,Lagamar,3137106,city,18,236.43767,0,0,0,0.0,7613,True,False
26,2020-06-21,91,MG,Lagoa da Prata,3137205,city,175,335.47398,2,1,0,0.0057,52165,True,False
26,2020-06-21,61,MG,Lagoa Dourada,3137403,city,4,30.74794,1,0,0,0.0,13009,True,False
26,2020-06-21,25,MG,Lagoa Formosa,3137502,city,28,155.10747,0,0,0,0.0,18052,True,False
26,2020-06-21,64,MG,Lagoa Santa,3137601,city,44,68.18851,0,0,0,0.0,64527,True,False
26,2020-06-21,45,MG,Lajinha,3137700,city,24,120.46379,0,0,0,0.0,19923,True,False
26,2020-06-21,46,MG,Lambari,3137809,city,13,62.45796,0,1,0,0.0769,20814,True,False
26,2020-06-21,5,MG,Lamim,3137908,city,1,29.48983,0,0,0,0.0,3391,True,False
26,2020-06-21,41,MG,Laranjal,3138005,city,2,29.36858,0,0,0,0.0,6810,True,False
26,2020-06-21,29,MG,Lassance,3138104,city,1,15.35627,0,0,0,0.0,6512,True,False
26,2020-06-21,82,MG,Lavras,3138203,city,66,63.60036,1,7,0,0.1061,103773,True,False
26,2020-06-21,67,MG,Leopoldina,3138401,city,155,294.74965,5,4,2,0.0258,52587,True,False
26,2020-06-21,50,MG,Lima Duarte,3138609,city,31,185.65098,0,2,0,0.0645,16698,True,False
26,2020-06-21,6,MG,Limeira do Oeste,3138625,city,1,13.26964,0,0,0,0.0,7536,True,False
26,2020-06-21,13,MG,Lontra,3138658,city,4,41.40358,0,1,0,0.25,9661,True,False
26,2020-06-21,12,MG,Luisburgo,3138674,city,3,47.87743,1,0,0,0.0,6266,True,False
26,2020-06-21,8,MG,Luminárias,3138708,city,1,18.3621,0,0,0,0.0,5446,True,False
26,2020-06-21,20,MG,Luz,3138807,city,3,16.46994,0,1,0,0.3333,18215,True,False
26,2020-06-21,16,MG,Machacalis,3138906,city,1,14.06272,0,0,0,0.0,7111,True,False
26,2020-06-21,77,MG,Machado,3139003,city,18,42.72186,1,0,0,0.0,42133,True,False
26,2020-06-21,21,MG,Madre de Deus de Minas,3139102,city,2,39.23107,0,0,0,0.0,5098,True,False
26,2020-06-21,38,MG,Malacacheta,3139201,city,8,42.89544,0,0,0,0.0,18650,True,False
26,2020-06-21,48,MG,Mamonas,3139250,city,1,15.28351,0,0,0,0.0,6543,True,False
26,2020-06-21,2,MG,Manga,3139300,city,1,5.43272,0,0,0,0.0,18407,True,False
26,2020-06-21,84,MG,Manhuaçu,3139409,city,105,116.37057,5,3,0,0.0286,90229,True,False
26,2020-06-21,55,MG,Manhumirim,3139508,city,4,17.61571,0,0,0,0.0,22707,True,False
26,2020-06-21,45,MG,Mantena,3139607,city,93,336.4202,0,2,0,0.0215,27644,True,False
26,2020-06-21,10,MG,Maravilhas,3139706,city,0,,0,0,0,0.0,7976,True,False
26,2020-06-21,46,MG,Mar de Espanha,3139805,city,46,358.98236,0,3,0,0.0652,12814,True,False
26,2020-06-21,36,MG,Maria da Fé,3139904,city,7,49.663,0,0,0,0.0,14095,True,False
26,2020-06-21,94,MG,Mariana,3140001,city,496,816.81049,1,9,0,0.0181,60724,True,False
26,2020-06-21,74,MG,Mário Campos,3140159,city,36,233.52361,0,1,0,0.0278,15416,True,False
26,2020-06-21,62,MG,Maripá de Minas,3140209,city,4,134.54423,0,0,0,0.0,2973,True,False
26,2020-06-21,71,MG,Marliéria,3140308,city,6,148.55162,0,0,0,0.0,4039,True,False
26,2020-06-21,58,MG,Martinho Campos,3140506,city,5,37.34688,0,1,0,0.2,13388,True,False
26,2020-06-21,12,MG,Martins Soares,3140530,city,15,178.21076,0,0,0,0.0,8417,True,False
26,2020-06-21,17,MG,Mata Verde,3140555,city,10,116.46867,0,0,0,0.0,8586,True,False
26,2020-06-21,30,MG,Materlândia,3140605,city,3,67.27966,0,1,0,0.3333,4459,True,False
26,2020-06-21,36,MG,Mateus Leme,3140704,city,15,48.25323,0,1,0,0.0667,31086,True,False
26,2020-06-21,33,MG,Mathias Lobato,3171501,city,2,62.44146,1,0,0,0.0,3203,True,False
26,2020-06-21,69,MG,Matias Barbosa,3140803,city,14,96.76528,0,0,0,0.0,14468,True,False
26,2020-06-21,45,MG,Matias Cardoso,3140852,city,5,44.81491,0,0,0,0.0,11157,True,False
26,2020-06-21,33,MG,Matipó,3140902,city,6,31.7326,0,0,0,0.0,18908,True,False
26,2020-06-21,77,MG,Matozinhos,3141108,city,35,92.54363,0,0,0,0.0,37820,True,False
26,2020-06-21,13,MG,Medeiros,3141306,city,1,26.30195,0,0,0,0.0,3802,True,False
26,2020-06-21,44,MG,Medina,3141405,city,29,139.28915,0,1,0,0.0345,20820,True,False
26,2020-06-21,13,MG,Mercês,3141603,city,14,130.36596,3,0,0,0.0,10739,True,False
26,2020-06-21,26,MG,Mesquita,3141702,city,19,338.98305,0,0,0,0.0,5605,True,False
26,2020-06-21,56,MG,Minas Novas,3141801,city,2,6.35243,0,0,0,0.0,31484,True,False
26,2020-06-21,28,MG,Mirabela,3142007,city,7,51.51225,0,0,0,0.0,13589,True,False
26,2020-06-21,39,MG,Miradouro,3142106,city,11,102.28752,0,1,0,0.0909,10754,True,False
26,2020-06-21,38,MG,Miraí,3142205,city,20,133.209,0,1,0,0.05,15014,True,False
26,2020-06-21,23,MG,Moeda,3142304,city,10,203.29335,0,0,0,0.0,4919,True,False
26,2020-06-21,54,MG,Moema,3142403,city,4,53.21272,0,1,0,0.25,7517,True,False
26,2020-06-21,1,MG,Monsenhor Paulo,3142601,city,1,11.51013,1,0,0,0.0,8688,True,False
26,2020-06-21,25,MG,Montalvânia,3142700,city,3,20.16536,0,0,0,0.0,14877,True,False
26,2020-06-21,44,MG,Monte Alegre de Minas,3142809,city,37,175.18939,0,1,0,0.027,21120,True,False
26,2020-06-21,66,MG,Monte Azul,3142908,city,12,57.54292,0,0,0,0.0,20854,True,False
26,2020-06-21,72,MG,Monte Carmelo,3143104,city,8,16.73325,0,0,0,0.0,47809,True,False
26,2020-06-21,16,MG,Monte Formoso,3143153,city,3,61.14961,0,0,0,0.0,4906,True,False
26,2020-06-21,17,MG,Monte Santo de Minas,3143203,city,1,4.64598,0,0,0,0.0,21524,True,False
26,2020-06-21,77,MG,Montes Claros,3143302,city,163,39.8201,2,3,0,0.0184,409341,True,False
26,2020-06-21,39,MG,Monte Sião,3143401,city,53,222.66101,0,1,0,0.0189,23803,True,False
26,2020-06-21,60,MG,Morro da Garça,3143609,city,2,81.23477,0,2,0,1.0,2462,True,False
26,2020-06-21,66,MG,Munhoz,3143807,city,14,232.21098,0,2,0,0.1429,6029,True,False
26,2020-06-21,85,MG,Muriaé,3143906,city,537,493.73408,4,15,1,0.0279,108763,True,False
26,2020-06-21,54,MG,Mutum,3144003,city,86,318.76645,1,0,0,0.0,26979,True,False
26,2020-06-21,58,MG,Muzambinho,3144102,city,4,19.44674,0,0,0,0.0,20569,True,False
26,2020-06-21,79,MG,Nanuque,3144300,city,33,80.9816,0,2,0,0.0606,40750,True,False
26,2020-06-21,35,MG,Naque,3144359,city,3,42.88165,0,1,0,0.3333,6996,True,False
26,2020-06-21,2,MG,Natércia,3144409,city,1,21.14165,0,0,0,0.0,4730,True,False
26,2020-06-21,65,MG,Nazareno,3144508,city,4,46.4684,1,0,0,0.0,8608,True,False
26,2020-06-21,32,MG,Nepomuceno,3144607,city,21,78.44895,0,0,0,0.0,26769,True,False
26,2020-06-21,30,MG,Ninheira,3144656,city,3,29.14036,0,0,0,0.0,10295,True,False
26,2020-06-21,29,MG,Nova Belém,3144672,city,1,31.34796,0,0,0,0.0,3190,True,False
26,2020-06-21,21,MG,Nova Era,3144706,city,18,102.40073,0,0,0,0.0,17578,True,False
26,2020-06-21,97,MG,Nova Lima,3144805,city,354,373.06748,3,1,0,0.0028,94889,True,False
26,2020-06-21,3,MG,Nova Módica,3144904,city,1,27.77778,0,0,0,0.0,3600,True,False
26,2020-06-21,41,MG,Nova Ponte,3145000,city,2,12.86587,0,1,0,0.5,15545,True,False
26,2020-06-21,44,MG,Nova Porteirinha,3145059,city,12,160.0,0,1,0,0.0833,7500,True,False
26,2020-06-21,18,MG,Nova Resende,3145109,city,1,5.97979,0,0,0,0.0,16723,True,False
26,2020-06-21,71,MG,Nova Serrana,3145208,city,35,34.08217,0,2,0,0.0571,102693,True,False
26,2020-06-21,17,MG,Nova União,3136603,city,1,17.46725,0,0,0,0.0,5725,True,False
26,2020-06-21,67,MG,Novo Cruzeiro,3145307,city,17,54.25936,0,1,0,0.0588,31331,True,False
26,2020-06-21,16,MG,Novo Oriente de Minas,3145356,city,2,18.596,0,0,0,0.0,10755,True,False
26,2020-06-21,5,MG,Novorizonte,3145372,city,1,18.87149,0,0,0,0.0,5299,True,False
26,2020-06-21,23,MG,Olaria,3145406,city,4,228.96394,0,0,0,0.0,1747,True,False
26,2020-06-21,34,MG,Olhos-d'Água,3145455,city,0,,0,0,0,0.0,6096,True,False
26,2020-06-21,39,MG,Oliveira,3145604,city,10,23.98829,0,0,0,0.0,41687,True,False
26,2020-06-21,9,MG,Oratórios,3145851,city,1,21.48228,0,0,0,0.0,4655,True,False
26,2020-06-21,38,MG,Orizânia,3145877,city,3,37.41581,0,1,0,0.3333,8018,True,False
26,2020-06-21,51,MG,Ouro Branco,3145901,city,36,91.13924,0,0,0,0.0,39500,True,False
26,2020-06-21,77,MG,Ouro Fino,3146008,city,17,50.53658,0,1,0,0.0588,33639,True,False
26,2020-06-21,35,MG,Ouro Preto,3146107,city,140,188.4735,0,2,0,0.0143,74281,True,False
26,2020-06-21,4,MG,Padre Carvalho,3146255,city,1,15.6789,0,0,0,0.0,6378,True,False
26,2020-06-21,43,MG,Padre Paraíso,3146305,city,44,218.31894,0,0,0,0.0,20154,True,False
26,2020-06-21,3,MG,Pai Pedro,3146552,city,2,32.84612,0,0,0,0.0,6089,True,False
26,2020-06-21,4,MG,Palma,3146701,city,3,45.34462,0,0,0,0.0,6616,True,False
26,2020-06-21,24,MG,Papagaios,3146909,city,5,31.89996,0,0,0,0.0,15674,True,False
26,2020-06-21,78,MG,Paracatu,3147006,city,209,224.35003,1,1,0,0.0048,93158,True,False
26,2020-06-21,74,MG,Pará de Minas,3147105,city,40,42.56723,0,0,0,0.0,93969,True,False
26,2020-06-21,40,MG,Paraguaçu,3147204,city,5,23.24176,0,0,0,0.0,21513,True,False
26,2020-06-21,78,MG,Paraisópolis,3147303,city,24,113.83579,0,4,0,0.1667,21083,True,False
26,2020-06-21,38,MG,Paraopeba,3147402,city,9,36.67482,0,0,0,0.0,24540,True,False
26,2020-06-21,39,MG,Passa Quatro,3147600,city,12,73.42144,0,0,0,0.0,16344,True,False
26,2020-06-21,11,MG,Passa Tempo,3147709,city,1,12.37011,0,0,0,0.0,8084,True,False
26,2020-06-21,27,MG,Passa-Vinte,3147808,city,6,294.26189,0,0,0,0.0,2039,True,False
26,2020-06-21,69,MG,Passos,3147907,city,36,31.39197,1,2,0,0.0556,114679,True,False
26,2020-06-21,79,MG,Patos de Minas,3148004,city,177,116.07471,5,3,0,0.0169,152488,True,False
26,2020-06-21,100,MG,Patrocínio,3148103,city,49,53.99033,2,3,0,0.0612,90757,True,False
26,2020-06-21,30,MG,Patrocínio do Muriaé,3148202,city,8,140.74595,0,1,0,0.125,5684,True,False
26,2020-06-21,40,MG,Pedra Azul,3148707,city,10,41.11166,0,0,0,0.0,24324,True,False
26,2020-06-21,38,MG,Pedra do Indaiá,3148905,city,2,50.35247,0,0,0,0.0,3972,True,False
26,2020-06-21,48,MG,Pedra Dourada,3149002,city,3,119.80831,0,0,0,0.0,2504,True,False
26,2020-06-21,17,MG,Pedrinópolis,3149200,city,3,82.53095,0,1,0,0.3333,3635,True,False
26,2020-06-21,56,MG,Pedro Leopoldo,3149309,city,42,65.36151,0,0,0,0.0,64258,True,False
26,2020-06-21,46,MG,Perdizes,3149804,city,20,123.70114,0,1,0,0.05,16168,True,False
26,2020-06-21,71,MG,Perdões,3149903,city,10,46.75082,0,0,0,0.0,21390,True,False
26,2020-06-21,15,MG,Periquito,3149952,city,5,73.42144,0,0,0,0.0,6810,True,False
26,2020-06-21,22,MG,Pescador,3150000,city,10,235.18344,0,0,0,0.0,4252,True,False
26,2020-06-21,8,MG,Piedade de Caratinga,3150158,city,1,11.67406,0,0,0,0.0,8566,True,False
26,2020-06-21,11,MG,Piedade do Rio Grande,3150307,city,2,44.47409,1,0,0,0.0,4497,True,False
26,2020-06-21,61,MG,Piedade dos Gerais,3150406,city,8,160.57808,1,0,0,0.0,4982,True,False
26,2020-06-21,12,MG,Pimenta,3150505,city,5,57.73672,0,0,0,0.0,8660,True,False
26,2020-06-21,22,MG,Pintópolis,3150570,city,1,13.3209,0,1,0,1.0,7507,True,False
26,2020-06-21,40,MG,Piracema,3150604,city,3,46.80917,0,0,0,0.0,6409,True,False
26,2020-06-21,23,MG,Pirajuba,3150703,city,10,161.31634,0,0,0,0.0,6199,True,False
26,2020-06-21,40,MG,Piranga,3150802,city,43,243.95779,0,4,0,0.093,17626,True,False
26,2020-06-21,45,MG,Piranguçu,3150901,city,4,73.09942,0,0,0,0.0,5472,True,False
26,2020-06-21,39,MG,Piranguinho,3151008,city,14,162.86645,1,0,0,0.0,8596,True,False
26,2020-06-21,71,MG,Pirapetinga,3151107,city,32,297.61905,0,1,0,0.0312,10752,True,False
26,2020-06-21,73,MG,Pirapora,3151206,city,59,104.55802,0,1,0,0.0169,56428,True,False
26,2020-06-21,39,MG,Piraúba,3151305,city,4,37.08167,0,0,0,0.0,10787,True,False
26,2020-06-21,38,MG,Pitangui,3151404,city,2,7.14566,0,0,0,0.0,27989,True,False
26,2020-06-21,76,MG,Piumhi,3151503,city,10,28.82592,0,1,0,0.1,34691,True,False
26,2020-06-21,52,MG,Planura,3151602,city,11,90.66183,0,2,0,0.1818,12133,True,False
26,2020-06-21,57,MG,Poço Fundo,3151701,city,34,202.48943,0,0,0,0.0,16791,True,False
26,2020-06-21,94,MG,Poços de Caldas,3151800,city,118,70.49111,3,4,0,0.0339,167397,True,False
26,2020-06-21,22,MG,Pocrane,3151909,city,31,367.64706,0,0,0,0.0,8432,True,False
26,2020-06-21,25,MG,Pompéu,3152006,city,13,40.86508,0,0,0,0.0,31812,True,False
26,2020-06-21,47,MG,Ponte Nova,3152105,city,45,75.32389,0,0,0,0.0,59742,True,False
26,2020-06-21,15,MG,Ponto dos Volantes,3152170,city,15,123.75217,0,0,0,0.0,12121,True,False
26,2020-06-21,52,MG,Porteirinha,3152204,city,24,63.31451,0,0,0,0.0,37906,True,False
26,2020-06-21,63,MG,Porto Firme,3152303,city,5,44.33017,0,0,0,0.0,11279,True,False
26,2020-06-21,48,MG,Poté,3152402,city,38,229.5379,0,1,1,0.0263,16555,True,False
26,2020-06-21,82,MG,Pouso Alegre,3152501,city,242,160.54452,2,4,0,0.0165,150737,True,False
26,2020-06-21,12,MG,Pouso Alto,3152600,city,1,16.83502,0,0,0,0.0,5940,True,False
26,2020-06-21,4,MG,Prados,3152709,city,2,22.14594,0,0,0,0.0,9031,True,False
26,2020-06-21,29,MG,Prata,3152808,city,3,10.76967,0,0,0,0.0,27856,True,False
26,2020-06-21,37,MG,Pratápolis,3152907,city,19,220.85319,0,0,0,0.0,8603,True,False
26,2020-06-21,31,MG,Pratinha,3153004,city,2,55.5093,0,0,0,0.0,3603,True,False
26,2020-06-21,58,MG,Presidente Juscelino,3153202,city,1,27.46498,0,1,0,1.0,3641,True,False
26,2020-06-21,2,MG,Presidente Kubitschek,3153301,city,1,33.31113,0,0,0,0.0,3002,True,False
26,2020-06-21,11,MG,Presidente Olegário,3153400,city,1,5.10908,0,0,0,0.0,19573,True,False
26,2020-06-21,51,MG,Raposos,3153905,city,17,103.9501,0,2,0,0.1176,16354,True,False
26,2020-06-21,33,MG,Raul Soares,3154002,city,5,21.042,0,0,0,0.0,23762,True,False
26,2020-06-21,44,MG,Recreio,3154101,city,7,66.5589,0,0,0,0.0,10517,True,False
26,2020-06-21,12,MG,Resende Costa,3154200,city,3,26.08696,0,0,0,0.0,11500,True,False
26,2020-06-21,31,MG,Resplendor,3154309,city,16,91.96988,0,1,0,0.0625,17397,True,False
26,2020-06-21,41,MG,Riachinho,3154457,city,3,36.87316,0,0,0,0.0,8136,True,False
26,2020-06-21,44,MG,Riacho dos Machados,3154507,city,5,52.73705,0,0,0,0.0,9481,True,False
26,2020-06-21,81,MG,Ribeirão das Neves,3154606,city,274,81.82573,9,5,0,0.0182,334858,True,False
26,2020-06-21,31,MG,Ribeirão Vermelho,3154705,city,0,,0,0,0,0.0,4033,True,False
26,2020-06-21,31,MG,Rio Acima,3154804,city,28,271.52832,2,0,0,0.0,10312,True,False
26,2020-06-21,17,MG,Rio Casca,3154903,city,0,,0,0,0,0.0,13564,True,False
26,2020-06-21,26,MG,Rio Espera,3155207,city,4,73.07271,0,1,0,0.25,5474,True,False
26,2020-06-21,31,MG,Rio Manso,3155306,city,13,222.90809,0,2,0,0.1538,5832,True,False
26,2020-06-21,45,MG,Rio Novo,3155405,city,5,55.87216,0,0,0,0.0,8949,True,False
26,2020-06-21,30,MG,Rio Paranaíba,3155504,city,45,365.46739,1,0,0,0.0,12313,True,False
26,2020-06-21,12,MG,Rio Pardo de Minas,3155603,city,7,22.64346,0,0,0,0.0,30914,True,False
26,2020-06-21,33,MG,Rio Piracicaba,3155702,city,44,306.85543,0,0,0,0.0,14339,True,False
26,2020-06-21,41,MG,Rio Pomba,3155801,city,15,83.75209,0,1,0,0.0667,17910,True,False
26,2020-06-21,19,MG,Rio Vermelho,3156007,city,4,31.1381,0,0,0,0.0,12846,True,False
26,2020-06-21,40,MG,Rodeiro,3156304,city,15,184.97965,0,1,0,0.0667,8109,True,False
26,2020-06-21,17,MG,Rosário da Limeira,3156452,city,3,65.30257,0,0,0,0.0,4594,True,False
26,2020-06-21,6,MG,Rubelita,3156502,city,2,33.36113,0,0,0,0.0,5995,True,False
26,2020-06-21,2,MG,Rubim,3156601,city,1,9.76467,0,0,0,0.0,10241,True,False
26,2020-06-21,87,MG,Sabará,3156700,city,113,82.8786,7,2,1,0.0177,136344,True,False
26,2020-06-21,1,MG,Sabinópolis,3156809,city,1,6.46412,1,0,0,0.0,15470,True,False
26,2020-06-21,42,MG,Sacramento,3156908,city,2,7.63796,0,0,0,0.0,26185,True,False
26,2020-06-21,13,MG,Salinas,3157005,city,79,190.23768,1,1,0,0.0127,41527,True,False
26,2020-06-21,40,MG,Salto da Divisa,3157104,city,2,28.53474,0,0,0,0.0,7009,True,False
26,2020-06-21,45,MG,Santa Bárbara,3157203,city,98,312.85915,0,0,0,0.0,31324,True,False
26,2020-06-21,11,MG,Santa Bárbara do Leste,3157252,city,11,135.01903,0,0,0,0.0,8147,True,False
26,2020-06-21,7,MG,Santa Bárbara do Tugúrio,3157302,city,4,90.29345,0,0,0,0.0,4430,True,False
26,2020-06-21,41,MG,Santa Cruz de Minas,3157336,city,13,151.09252,0,2,0,0.1538,8604,True,False
26,2020-06-21,16,MG,Santa Efigênia de Minas,3157500,city,1,22.68088,0,1,0,1.0,4409,True,False
26,2020-06-21,19,MG,Santa Helena de Minas,3157658,city,2,31.4169,0,0,0,0.0,6366,True,False
26,2020-06-21,17,MG,Santa Juliana,3157708,city,29,207.09848,0,0,0,0.0,14003,True,False
26,2020-06-21,85,MG,Santa Luzia,3157807,city,178,81.22884,9,4,0,0.0225,219134,True,False
26,2020-06-21,48,MG,Santa Margarida,3157906,city,13,80.20731,0,0,0,0.0,16208,True,False
26,2020-06-21,74,MG,Santa Maria de Itabira,3158003,city,8,73.75311,0,0,0,0.0,10847,True,False
26,2020-06-21,5,MG,Santa Maria do Salto,3158102,city,1,19.11315,0,0,0,0.0,5232,True,False
26,2020-06-21,23,MG,Santana da Vargem,3158300,city,4,56.33803,0,0,0,0.0,7100,True,False
26,2020-06-21,47,MG,Santana de Cataguases,3158409,city,2,51.65289,0,0,0,0.0,3872,True,False
26,2020-06-21,24,MG,Santana de Pirapama,3158508,city,1,13.08558,0,0,0,0.0,7642,True,False
26,2020-06-21,26,MG,Santana do Deserto,3158607,city,18,452.7163,0,0,0,0.0,3976,True,False
26,2020-06-21,2,MG,Santana do Manhuaçu,3158904,city,1,11.52871,0,0,0,0.0,8674,True,False
26,2020-06-21,81,MG,Santana do Paraíso,3158953,city,205,591.40871,0,5,1,0.0244,34663,True,False
26,2020-06-21,43,MG,Santa Rita de Jacutinga,3159308,city,5,102.3751,0,0,0,0.0,4884,True,False
26,2020-06-21,53,MG,Santa Rita do Sapucaí,3159605,city,5,11.55802,0,0,0,0.0,43260,True,False
26,2020-06-21,30,MG,Santa Rosa da Serra,3159704,city,2,59.70149,0,0,0,0.0,3350,True,False
26,2020-06-21,29,MG,Santa Vitória,3159803,city,6,30.39206,0,0,0,0.0,19742,True,False
26,2020-06-21,38,MG,Santo Antônio do Amparo,3159902,city,2,10.79622,0,1,0,0.5,18525,True,False
26,2020-06-21,42,MG,Santo Antônio do Aventureiro,3160009,city,1,27.76235,0,0,0,0.0,3602,True,False
26,2020-06-21,23,MG,Santo Antônio do Jacinto,3160306,city,16,137.45704,0,1,0,0.0625,11640,True,False
26,2020-06-21,81,MG,Santo Antônio do Monte,3160405,city,29,102.68031,0,0,0,0.0,28243,True,False
26,2020-06-21,13,MG,Santo Hipólito,3160603,city,8,259.15128,0,0,0,0.0,3087,True,False
26,2020-06-21,65,MG,Santos Dumont,3160702,city,46,98.9524,0,1,0,0.0217,46487,True,False
26,2020-06-21,2,MG,São Bento Abade,3160801,city,2,37.83579,0,0,0,0.0,5286,True,False
26,2020-06-21,72,MG,São Brás do Suaçuí,3160900,city,3,80.25682,0,0,0,0.0,3738,True,False
26,2020-06-21,8,MG,São Domingos das Dores,3160959,city,1,17.71793,0,0,0,0.0,5644,True,False
26,2020-06-21,38,MG,São Domingos do Prata,3161007,city,3,17.2821,0,0,0,0.0,17359,True,False
26,2020-06-21,61,MG,São Francisco,3161106,city,30,53.26421,0,4,0,0.1333,56323,True,False
26,2020-06-21,37,MG,São Francisco de Paula,3161205,city,2,30.64195,0,0,0,0.0,6527,True,False
26,2020-06-21,46,MG,São Francisco do Glória,3161403,city,5,103.22048,0,1,0,0.2,4844,True,False
26,2020-06-21,27,MG,São Geraldo,3161502,city,3,24.26007,0,0,0,0.0,12366,True,False
26,2020-06-21,61,MG,São Geraldo da Piedade,3161601,city,1,25.23978,0,1,0,1.0,3962,True,False
26,2020-06-21,9,MG,São Gonçalo do Abaeté,3161700,city,5,59.60186,0,0,0,0.0,8389,True,False
26,2020-06-21,15,MG,São Gonçalo do Pará,3161809,city,1,8.05737,0,0,0,0.0,12411,True,False
